POST_DATE,SERVICE_DATE,PROPERTY_CODE,BOOKINGS_SOURCE,ROOMS,ARRIVALS,POPULATION,CONTRACT_CODE
2021-10-30,2021-11-27,PH,RO,13,7,44,*
2021-10-30,2021-11-30,PH,BW,1,0,3,IDIJ20U
2021-10-30,2021-11-05,PH,BW,4,1,12,IDIK21D
2021-10-30,2021-12-30,PH,GT,5,3,14,*
2021-10-30,2021-12-07,DH,TW,1,0,4,WSWST21
2021-10-30,2021-12-08,CH,GR,1,1,4,NDIL21A
2021-10-30,2021-12-15,CH,DO,5,5,8,*
2021-10-30,2021-11-27,PH,TD,171,17,594,*
2021-10-30,2022-01-02,PH,TD,115,32,397,*
2021-10-30,2021-12-23,PH,TW,2,2,6,WWJET21
2021-10-30,2021-12-24,DH,TW,10,3,38,WGETA21
2021-10-30,2021-11-07,DH,TW,0,0,0,WINSG21
2021-10-30,2021-11-22,DH,TI,188,44,694,*
2021-10-30,2021-11-27,DH,TW,3,0,12,WFUNJ21
2021-10-30,2021-12-01,DH,TW,1,0,2,WFUNJ21
2021-10-30,2021-11-14,DH,TW,11,9,41,WGETA21
2021-10-30,2022-01-20,DH,GR,12,10,28,GDGA22A
2021-10-30,2021-11-05,DH,TW,2,1,7,WACCU21
2021-10-30,2022-01-12,DH,RO,10,4,30,*
2021-10-30,2021-10-31,CH,TI,202,107,662,*
2021-10-30,2022-01-16,CH,GT,10,1,30,*
2021-10-30,2021-12-05,CH,TW,8,6,28,WINSG21
2021-10-30,2021-11-30,CH,TW,15,8,32,WEXP21
2021-10-30,2021-11-02,CH,CP,6,0,6,*
2021-10-30,2021-12-11,CH,TW,0,0,0,WFUNJ21
2021-10-30,2021-11-26,PH,BW,2,0,8,IDIJ20U
2021-10-30,2021-11-12,PH,GT,5,3,13,*
2021-10-30,2021-12-09,CH,GR,23,22,52,NDIL21A
2021-10-30,2021-11-22,DH,TW,1,0,4,WMICK21
2021-10-30,2022-01-15,PH,TD,51,10,162,*
2021-10-30,2021-12-16,DH,TW,13,0,39,WGETA21
2021-10-30,2021-11-11,DH,TW,10,1,31,WGETA21
2021-10-30,2022-01-10,DH,BW,2,0,4,IDIA22H
2021-10-30,2022-01-11,DH,TW,1,1,5,WINSG22
2021-10-30,2022-01-25,DH,GR,2,0,8,GDGA22A
2021-10-30,2021-11-09,DH,GR,27,0,75,GDCK21B
2021-10-30,2021-12-17,DH,TW,13,8,42,WEXP21
2021-10-30,2021-11-25,CH,TD,458,71,1699,*
2021-10-30,2021-11-30,CH,TD,429,116,1401,*
2021-10-30,2021-12-03,DH,CP,9,6,36,*
2021-10-30,2022-01-27,PH,TI,6,3,17,*
2021-10-30,2021-11-13,PH,TW,1,1,2,WDVC21
2021-10-30,2022-01-02,PH,GT,5,3,13,*
2021-10-30,2021-12-24,PH,TW,1,0,3,WSWST21
2021-10-30,2022-01-25,PH,TW,2,0,6,WFUNJ22
2021-10-30,2021-12-10,DH,TW,2,0,6,WSWST21
2021-10-30,2021-12-19,DH,TW,2,1,4,WACCU21
2021-10-30,2021-11-10,CH,GR,36,0,36,NCFK21A
2021-10-30,2021-11-03,CH,BA,0,0,0,HCAJ21A
2021-10-30,2021-12-22,CH,BW,0,0,0,ICIL21K
2021-10-30,2021-11-01,PH,TI,83,43,238,*
2021-10-30,2021-11-26,PH,TD,266,47,935,*
2021-10-30,2022-01-11,PH,TW,2,0,5,WABRE22
2021-10-30,2022-01-08,DH,TW,0,0,0,WABRE22
2021-10-30,2021-11-13,DH,GR,9,5,19,GDMK21A
2021-10-30,2021-11-28,CH,TW,19,3,66,WDVC21
2021-10-30,2021-11-02,CH,TD,312,75,1042,*
2021-10-30,2021-11-06,CH,TD,275,72,960,*
2021-10-30,2021-12-20,CH,TW,17,2,43,WEXP21
2021-10-30,2021-12-28,CH,TW,12,2,44,WGETA21
2021-10-30,2021-12-09,CH,GR,9,3,11,GDIL21A
2021-10-30,2021-11-29,CH,TW,14,7,53,WGETA21
2021-10-30,2022-01-08,CH,GR,5,0,5,GCDL21B
2021-10-30,2021-12-02,CH,GR,0,0,0,GCBL21B
2021-10-30,2021-12-07,DH,BW,1,1,3,IDIK21I
2021-10-30,2021-12-02,PH,TW,2,0,7,WDVC21
2021-10-30,2021-12-10,PH,TW,4,0,10,WGETA21
2021-10-30,2021-11-21,PH,TW,1,1,4,WINSG21
2021-10-30,2022-01-29,PH,TW,1,1,2,WFUNJ22
2021-10-30,2021-11-23,CH,BW,1,1,2,ICIK21L
2021-10-30,2021-11-13,CH,GR,15,15,15,NCHK21A
2021-10-30,2021-11-16,CH,GR,21,16,31,GCEK21A
2021-10-30,2021-12-08,DH,TD,298,66,947,*
2021-10-30,2021-12-15,PH,TI,46,14,130,*
2021-10-30,2021-12-28,PH,TW,2,0,6,WWJET21
2021-10-30,2021-11-10,DH,CP,3,1,3,*
2021-10-30,2022-01-31,DH,TD,87,41,344,*
2021-10-30,2021-12-25,DH,TI,110,36,412,*
2021-10-30,2021-12-29,DH,GT,26,7,87,*
2021-10-30,2022-01-24,DH,GR,7,1,13,GDAA22A
2021-10-30,2021-12-08,CH,TI,189,62,547,*
2021-10-30,2021-12-22,CH,TI,82,27,293,*
2021-10-30,2021-11-12,CH,TW,0,0,0,WINSG21
2021-10-30,2021-11-03,CH,TW,16,6,57,WGETA21
2021-10-30,2021-11-14,CH,TW,6,4,18,WGETA21
2021-10-30,2021-11-27,CH,TW,6,0,24,WGETA21
2021-10-30,2021-11-11,CH,GR,197,123,578,GDDK21A
2021-10-30,2022-01-02,CH,TW,1,0,4,WACCU22
2021-10-30,2021-10-31,CH,TW,2,2,5,WHIST21
2021-10-30,2021-11-26,CH,TW,0,0,0,WAEIM21
2021-10-30,2021-11-21,PH,TW,7,3,25,WDVC21
2021-10-30,2021-12-10,PH,CP,3,0,4,*
2021-10-30,2021-11-11,PH,TW,14,4,40,WEXP21
2021-10-30,2021-11-14,PH,TW,2,1,9,WFUNJ21
2021-10-30,2021-12-26,PH,TW,0,0,0,WSWST21
2021-10-30,2021-12-03,CH,DO,2,1,9,*
2021-10-30,2022-01-18,DH,TW,1,0,3,WSWST22
2021-10-30,2021-12-04,DH,TW,0,0,0,WSWST21
2021-10-30,2021-12-07,DH,TD,353,63,1158,*
2021-10-30,2021-11-24,PH,RO,34,12,115,*
2021-10-30,2021-12-05,PH,RO,38,19,123,*
2021-10-30,2022-01-07,DH,TW,7,1,25,WGETA22
2021-10-30,2022-01-17,DH,RO,9,2,38,*
2021-10-30,2021-12-10,DH,TI,188,96,601,*
2021-10-30,2021-11-16,DH,RO,60,24,188,*
2021-10-30,2021-11-11,DH,GR,91,57,248,GDDK21A
2021-10-30,2021-12-26,CH,TD,520,276,1934,*
2021-10-30,2021-11-09,CH,TW,0,0,0,WINSG21
2021-10-30,2021-11-06,CH,TW,1,1,2,WUNVA21
2021-10-30,2022-01-13,CH,TW,3,1,5,WSWST22
2021-10-30,2021-12-07,CH,TW,1,1,2,WABRE21
2021-10-30,2021-12-13,CH,TW,1,1,5,WACCU21
2021-10-30,2021-11-16,CH,TW,17,4,44,WEXP21
2021-10-30,2021-12-01,CH,GR,4,2,8,GCCL21C
2021-10-30,2021-11-11,CH,DO,1,1,2,*
2021-10-30,2022-01-04,CH,TW,1,1,4,WUNVA22
2021-10-30,2021-11-08,CH,TW,0,0,0,WWJET21
2021-10-30,2021-12-04,DH,BW,5,1,12,IDIK21I
2021-10-30,2021-12-07,PH,CP,2,1,2,*
2021-10-30,2021-12-29,PH,GT,3,0,9,*
2021-10-30,2022-01-06,PH,TW,2,0,8,WGETA22
2021-10-30,2022-01-25,DH,TW,0,0,0,WINSG22
2021-10-30,2021-11-25,CH,TW,1,0,3,WFUNJ21
2021-10-30,2021-11-18,CH,BA,1,0,2,HCOK21A
2021-10-30,2022-01-19,DH,TW,1,0,3,WSWST22
2021-10-30,2021-12-01,DH,TW,1,1,2,WSWST21
2021-10-30,2021-11-29,DH,TD,301,121,1033,*
2021-10-30,2021-11-05,PH,TW,3,2,5,WACCU21
2021-10-30,2021-12-31,PH,TW,0,0,0,WFUNJ21
2021-10-30,2022-01-01,PH,TW,0,0,0,WFUNJ21
2021-10-30,2021-12-21,PH,RO,31,8,109,*
2021-10-30,2021-11-17,DH,TW,1,1,3,WINSG21
2021-10-30,2022-01-31,DH,GT,7,1,27,*
2021-10-30,2022-01-03,DH,CP,1,0,1,*
2021-10-30,2021-12-05,DH,GR,14,7,42,GDML21A
2021-10-30,2021-11-28,DH,TW,2,2,6,WINSG21
2021-10-30,2021-11-16,CH,TD,384,83,1238,*
2021-10-30,2022-01-24,CH,GT,7,3,22,*
2021-10-30,2022-01-11,CH,DO,1,0,5,*
2021-10-30,2021-12-05,DH,BW,2,0,3,IDIL21D
2021-10-30,2021-11-13,PH,GR,1,0,1,GCIK21A
2021-10-30,2021-11-07,PH,TW,18,12,40,WEXP21
2021-10-30,2021-11-06,PH,TW,4,0,11,WGETA21
2021-10-30,2022-01-05,PH,TW,0,0,0,WGETA21
2021-10-30,2022-01-07,PH,TW,1,0,4,WGETA22
2021-10-30,2021-12-13,CH,GR,4,1,13,GCML21A
2021-10-30,2021-12-10,DH,TW,1,0,2,WINSG21
2021-10-30,2021-11-13,PH,TI,111,38,356,*
2021-10-30,2022-01-12,PH,RO,6,3,18,*
2021-10-30,2022-01-30,PH,RO,1,1,5,*
2021-10-30,2022-01-06,DH,TW,9,3,31,WGETA22
2021-10-30,2022-01-09,DH,TW,3,1,11,WGETA22
2021-10-30,2022-01-13,DH,TW,9,2,30,WGETA22
2021-10-30,2022-01-16,DH,TD,164,26,670,*
2021-10-30,2021-11-05,DH,BW,5,2,16,IDIK21Y
2021-10-30,2021-11-16,DH,TW,12,8,29,WEXP21
2021-10-30,2021-11-11,DH,GR,14,12,42,GDCK21A
2021-10-30,2022-01-05,CH,TI,93,16,350,*
2021-10-30,2021-11-01,CH,TD,326,138,1106,*
2021-10-30,2021-11-07,CH,TW,1,0,2,WUNVA21
2021-10-30,2022-01-25,CH,GT,7,0,22,*
2021-10-30,2021-11-27,CH,DO,1,1,1,*
2021-10-30,2021-12-31,CH,GT,5,0,19,*
2021-10-30,2021-11-02,CH,TW,26,10,70,WEXP21
2021-10-30,2021-12-26,CH,TW,9,3,26,WEXP21
2021-10-30,2021-12-02,CH,TW,0,0,0,WSWST21
2021-10-30,2022-01-16,DH,CP,5,1,20,*
2021-10-30,2021-11-05,PH,TW,18,12,50,WDVC21
2021-10-30,2021-12-31,PH,TW,4,2,11,WDVC21
2021-10-30,2021-11-06,PH,BW,5,5,13,IDIK21Y
2021-10-30,2021-11-16,PH,TW,1,0,2,WINSG21
2021-10-30,2021-11-18,CH,GR,22,0,33,GCEK21A
2021-10-30,2021-11-21,PH,DO,5,0,5,*
2021-10-30,2021-11-25,DH,TW,0,0,0,WSWST21
2021-10-30,2022-01-01,DH,TD,318,44,1228,*
2021-10-30,2021-12-09,PH,RO,35,6,109,*
2021-10-30,2021-12-15,DH,TW,15,7,49,WGETA21
2021-10-30,2021-11-01,DH,CP,5,4,8,*
2021-10-30,2021-11-09,DH,RO,67,19,274,*
2021-10-30,2021-12-15,DH,RO,59,13,207,*
2021-10-30,2022-01-10,DH,RO,23,6,108,*
2021-10-30,2021-12-18,DH,BW,2,2,4,IDIL21E
2021-10-30,2021-11-30,DH,BW,1,1,4,ICIL21J
2021-10-30,2021-10-31,DH,GR,13,0,33,GDSJ21D
2021-10-30,2021-11-14,DH,GR,138,13,364,GDDK21A
2021-10-30,2021-11-17,DH,TW,17,9,44,WEXP21
2021-10-30,2021-11-07,CH,RO,68,21,209,*
2021-10-30,2021-12-08,CH,GR,6,5,8,GDIL21A
2021-10-30,2021-12-26,CH,TW,2,1,8,WINSG21
2021-10-30,2022-01-26,PH,TI,6,1,16,*
2021-10-30,2021-11-09,PH,TW,21,3,59,WDVC21
2021-10-30,2021-11-08,PH,GR,1,0,5,GDCJ21B
2021-10-30,2022-01-23,PH,GT,2,0,6,*
2021-10-30,2021-11-20,PH,TW,1,0,4,WSWST21
2021-10-30,2021-11-27,PH,TI,62,17,210,*
2021-10-30,2021-12-08,PH,TI,103,41,274,*
2021-10-30,2021-12-07,PH,RO,39,9,125,*
2021-10-30,2022-01-27,DH,TI,24,6,92,*
2021-10-30,2021-12-28,DH,RO,65,18,239,*
2021-10-30,2021-12-29,DH,BW,4,2,8,ICIL21T
2021-10-30,2021-11-07,DH,TW,18,16,43,WEXP21
2021-10-30,2022-01-24,DH,TW,1,1,2,WACCU22
2021-10-30,2021-11-21,CH,TI,158,69,589,*
2021-10-30,2022-01-09,CH,TI,47,15,145,*
2021-10-30,2021-11-25,CH,TI,137,28,463,*
2021-10-30,2022-01-30,CH,TD,81,40,263,*
2021-10-30,2022-01-09,CH,GT,6,3,15,*
2021-10-30,2021-11-26,CH,TW,15,7,39,WEXP21
2021-10-30,2021-12-24,CH,TW,2,1,9,WINSG21
2021-10-30,2021-12-27,CH,TW,2,0,8,WINSG21
2021-10-30,2021-12-16,CH,CP,4,2,13,*
2021-10-30,2022-01-26,CH,TW,1,0,3,WABRE22
2021-10-30,2021-12-25,PH,TW,5,2,13,WDVC21
2021-10-30,2022-01-21,PH,TI,18,7,55,*
2021-10-30,2022-01-24,PH,TW,3,0,11,WGETA22
2021-10-30,2021-11-17,CH,GR,1,0,2,GCCK21B
2021-10-30,2021-11-09,PH,TW,0,0,0,WAEIM21
2021-10-30,2022-01-29,PH,TW,1,0,4,WWJET22
2021-10-30,2021-12-22,DH,TD,379,92,1468,*
2021-10-30,2021-12-26,PH,TD,348,155,1265,*
2021-10-30,2022-01-24,PH,TW,1,0,2,WINSG22
2021-10-30,2022-01-02,PH,RO,15,3,57,*
2021-10-30,2022-01-19,DH,TW,0,0,0,WGETA22
2021-10-30,2021-11-05,DH,RO,60,31,200,*
2021-10-30,2021-12-11,DH,TI,152,33,485,*
2021-10-30,2021-11-06,DH,RO,66,26,241,*
2021-10-30,2022-01-04,DH,TI,73,23,292,*
2021-10-30,2021-11-09,DH,GT,18,6,68,*
2021-10-30,2021-12-18,DH,BW,0,0,0,IDIK211
2021-10-30,2021-12-11,DH,BW,0,0,0,IDIL21N
2021-10-30,2021-12-22,DH,CP,1,0,1,*
2021-10-30,2021-11-04,DH,GR,308,88,583,GDCJ21B
2021-10-30,2021-12-12,DH,TW,19,16,50,WEXP21
2021-10-30,2021-11-14,CH,TI,186,144,548,*
2021-10-30,2022-01-03,CH,RO,75,23,334,*
2021-10-30,2022-01-07,CH,TI,88,34,300,*
2021-10-30,2021-12-01,CH,TD,463,148,1577,*
2021-10-30,2021-11-08,CH,CP,10,4,37,*
2021-10-30,2021-11-21,CH,TW,13,10,49,WGETA21
2021-10-30,2021-12-18,CH,DO,4,0,16,*
2021-10-30,2021-12-06,CH,GT,16,5,49,*
2021-10-30,2021-12-07,CH,TW,10,4,26,WEXP21
2021-10-30,2021-11-10,CH,GR,74,74,222,GDDK21A
2021-10-30,2021-12-01,CH,GR,0,0,0,GCBL21B
2021-10-30,2021-11-02,CH,TW,1,1,2,WSWST21
2021-10-30,2021-11-21,PH,BW,0,0,0,IDIK21V
2021-10-30,2021-11-03,PH,TW,12,3,29,WEXP21
2021-10-30,2022-01-18,DH,TW,1,0,3,WFUNJ22
2021-10-30,2021-12-30,PH,TI,52,18,159,*
2021-10-30,2021-11-02,DH,CP,1,1,2,*
2021-10-30,2021-12-06,DH,CP,7,7,28,*
2021-10-30,2021-12-07,DH,RO,75,28,242,*
2021-10-30,2021-11-12,DH,GR,28,14,76,GDCK21A
2021-10-30,2021-12-04,DH,BW,3,2,4,IDIL21D
2021-10-30,2021-11-29,CH,RO,133,57,464,*
2021-10-30,2021-11-06,CH,TW,2,0,8,WINSG21
2021-10-30,2022-01-19,CH,TD,71,18,258,*
2021-10-30,2022-01-25,CH,CP,1,0,4,*
2021-10-30,2022-01-14,CH,CP,1,0,1,*
2021-10-30,2021-12-26,CH,TW,1,1,3,WAEIM21
2021-10-30,2021-10-31,DH,TW,0,0,0,WAEIM21
2021-10-30,2021-12-19,CH,TW,12,6,42,WGETA21
2021-10-30,2022-01-07,CH,CP,3,1,12,*
2021-10-30,2022-01-11,CH,CP,2,1,8,*
2021-10-30,2021-11-18,CH,GR,9,0,24,GDDK21A
2021-10-30,2021-12-26,CH,TW,1,1,4,WACCU21
2021-10-30,2021-11-08,DH,DO,1,0,1,*
2021-10-30,2021-11-10,CH,TW,0,0,0,WABRE21
2021-10-30,2021-11-18,DH,TW,14,5,40,WDVC21
2021-10-30,2021-11-20,PH,TW,8,2,25,WDVC21
2021-10-30,2021-12-23,PH,TW,11,3,45,WDVC21
2021-10-30,2021-12-28,PH,TW,0,0,0,WDVC21
2021-10-30,2021-12-17,PH,GT,6,5,27,*
2021-10-30,2022-01-06,PH,BW,6,4,24,IDII213
2021-10-30,2022-01-30,CH,GR,1,0,2,GDAA22A
2021-10-30,2021-12-12,CH,GR,3,3,10,GCML21A
2021-10-30,2021-12-14,CH,TW,1,0,3,WFUN21
2021-10-30,2021-12-02,CH,DO,1,0,5,*
2021-10-30,2021-11-07,PH,TI,57,30,162,*
2021-10-30,2021-11-07,PH,TD,137,75,400,*
2021-10-30,2022-01-01,PH,TW,4,0,12,WACCU21
2021-10-30,2021-11-30,PH,RO,26,11,91,*
2021-10-30,2021-12-28,DH,TW,2,0,8,WINSG21
2021-10-30,2021-12-19,DH,TW,0,0,0,WUNVA21
2021-10-30,2022-01-18,DH,RO,6,0,24,*
2021-10-30,2021-12-05,DH,BW,1,0,4,ICIL21J
2021-10-30,2021-11-15,DH,GR,49,6,142,GDDK21A
2021-10-30,2021-12-29,DH,TW,1,0,2,WFUN21
2021-10-30,2021-12-04,DH,GR,0,0,0,GDRK20B
2021-10-30,2021-10-31,DH,GR,4,0,8,GCAK22A
2021-10-30,2021-11-16,DH,GR,239,3,345,GDCK21A
2021-10-30,2021-11-29,CH,TI,222,91,659,*
2021-10-30,2021-12-20,CH,DO,6,3,14,*
2021-10-30,2021-12-14,CH,GT,15,6,44,*
2021-10-30,2021-11-04,CH,TW,13,3,34,WEXP21
2021-10-30,2021-12-19,CH,TW,3,0,9,WTESP21
2021-10-30,2021-11-09,DH,TW,9,2,21,WDVC21
2021-10-30,2022-01-01,PH,GT,4,0,14,*
2021-10-30,2021-12-01,PH,TW,1,0,4,WFUNJ21
2021-10-30,2021-11-08,PH,TW,1,0,2,WUNVA21
2021-10-30,2021-11-05,CH,TW,1,0,5,WABRE21
2021-10-30,2022-01-29,PH,GT,0,0,0,*
2021-10-30,2022-01-19,CH,DO,1,1,4,*
2021-10-30,2021-12-18,PH,TD,254,102,920,*
2021-10-30,2022-01-26,PH,TW,1,0,2,WINSG22
2021-10-30,2021-11-02,PH,TI,88,31,257,*
2021-10-30,2022-01-20,PH,TD,42,15,139,*
2021-10-30,2022-01-31,PH,RO,3,2,11,*
2021-10-30,2021-11-25,DH,TW,1,0,4,WINSG21
2021-10-30,2021-11-13,DH,CP,4,2,13,*
2021-10-30,2022-01-26,DH,TI,29,7,126,*
2021-10-30,2022-01-14,DH,BW,3,0,7,IDIA22E
2021-10-30,2022-01-23,DH,TW,0,0,0,WFUNJ22
2021-10-30,2022-01-04,CH,TI,120,36,446,*
2021-10-30,2022-01-31,CH,TI,24,2,92,*
2021-10-30,2021-12-23,CH,TD,316,143,1166,*
2021-10-30,2022-01-14,CH,TW,5,0,17,WGETA22
2021-10-30,2022-01-25,CH,TW,4,2,16,WGETA22
2021-10-30,2021-11-10,CH,TW,1,1,5,WINSG21
2021-10-30,2021-11-02,CH,TW,0,0,0,WHIST21
2021-10-30,2021-11-29,CH,TW,1,0,2,WUNVA21
2021-10-30,2021-12-10,DH,BA,6,4,17,HDAL21A
2021-10-30,2022-01-13,PH,TI,21,7,65,*
2021-10-30,2021-11-13,PH,TW,12,5,33,WEXP21
2021-10-30,2021-12-14,PH,TW,24,4,76,WEXP21
2021-10-30,2021-12-16,PH,TW,25,10,76,WEXP21
2021-10-30,2022-01-07,PH,TW,0,0,0,WFUNJ22
2021-10-30,2022-01-31,CH,GR,0,0,0,GDAA22A
2021-10-30,2021-11-15,CH,BA,2,0,3,HCOK21A
2021-10-30,2021-12-10,DH,TD,311,133,1044,*
2021-10-30,2022-01-06,DH,TD,179,39,681,*
2021-10-30,2021-12-26,PH,TW,2,0,6,WWJET21
2021-10-30,2022-01-05,DH,RO,36,10,154,*
2021-10-30,2021-11-26,DH,RO,86,22,293,*
2021-10-30,2021-11-25,DH,TW,6,1,20,WFUNJ21
2021-10-30,2021-11-17,DH,BW,0,0,0,IDIK21W
2021-10-30,2021-11-04,DH,BW,3,2,10,IDIK21D
2021-10-30,2021-11-30,CH,TW,3,0,8,WDVC21
2021-10-30,2021-12-26,CH,TW,24,9,61,WDVC21
2021-10-30,2021-12-08,CH,CP,4,3,13,*
2021-10-30,2021-11-10,CH,TW,29,12,76,WEXP21
2021-10-30,2021-11-21,CH,TW,14,8,41,WEXP21
2021-10-30,2021-12-04,CH,GR,2,0,4,GCCL21C
2021-10-30,2021-11-30,CH,TW,0,0,0,WACTN21
2021-10-30,2021-12-12,PH,TI,62,36,170,*
2021-10-30,2021-11-24,PH,TW,4,1,15,WDVC21
2021-10-30,2021-11-15,PH,BW,1,1,2,IDIK21W
2021-10-30,2021-11-07,CH,BW,2,0,4,IDIK21Y
2021-10-30,2022-01-18,DH,DO,0,0,0,*
2021-10-30,2021-11-05,PH,TW,1,0,2,WFUNJ21
2021-10-30,2021-12-21,PH,TD,316,77,1168,*
2021-10-30,2021-11-21,DH,TW,4,1,14,WINSG21
2021-10-30,2021-12-20,DH,TW,1,1,3,WFUNJ21
2021-10-30,2021-12-09,DH,BW,1,1,4,ICIL21C
2021-10-30,2021-11-19,DH,TW,16,12,45,WEXP21
2021-10-30,2021-12-25,CH,TW,28,8,84,WDVC21
2021-10-30,2021-11-11,CH,RO,96,47,308,*
2021-10-30,2021-12-10,CH,TI,164,76,513,*
2021-10-30,2021-12-17,CH,TI,164,92,564,*
2021-10-30,2022-01-21,CH,CP,2,0,5,*
2021-10-30,2021-11-13,DH,TW,29,5,78,WEXP21
2021-10-30,2021-11-06,CH,DO,15,8,42,*
2021-10-30,2021-11-28,PH,TI,47,29,143,*
2021-10-30,2021-12-07,CH,BW,1,0,2,ICIL21O
2021-10-30,2021-12-22,CH,GT,7,5,24,*
2021-10-30,2021-12-19,PH,TW,8,7,28,WGETA21
2021-10-30,2021-12-28,PH,TW,1,0,3,WINSG21
2021-10-30,2021-12-29,PH,TW,3,2,11,WINSG21
2021-10-30,2022-01-02,PH,TW,0,0,0,WACCU21
2021-10-30,2021-11-03,PH,RO,23,20,65,*
2021-10-30,2022-01-05,DH,TW,0,0,0,WGETA21
2021-10-30,2021-11-04,DH,TI,129,60,408,*
2021-10-30,2021-12-01,DH,RO,114,48,354,*
2021-10-30,2021-12-28,DH,GT,19,16,64,*
2021-10-30,2021-11-26,DH,BW,1,0,4,IDIJ20U
2021-10-30,2021-11-02,DH,GT,13,1,57,*
2021-10-30,2022-01-28,DH,GR,36,2,59,GDAA22A
2021-10-30,2021-11-03,DH,GR,15,15,17,DDHK21A
2021-10-30,2021-11-08,CH,TW,18,2,44,WDVC21
2021-10-30,2021-12-29,CH,RO,52,11,167,*
2021-10-30,2022-01-30,CH,TI,34,9,130,*
2021-10-30,2021-12-11,CH,TD,307,86,1080,*
2021-10-30,2022-01-05,CH,TD,266,48,953,*
2021-10-30,2021-10-31,CH,TW,8,1,28,WGETA21
2021-10-30,2021-11-09,CH,TW,0,0,0,WWJET21
2021-10-30,2021-11-02,PH,TW,17,5,47,WDVC21
2021-10-30,2021-12-04,PH,TW,11,8,32,WEXP21
2021-10-30,2021-11-22,PH,TW,1,0,4,WINSG21
2021-10-30,2021-11-19,PH,TW,1,1,4,WSWST21
2021-10-30,2021-11-10,PH,TW,1,1,4,WINSG21
2021-10-30,2022-01-30,PH,TW,0,0,0,WWJET22
2021-10-30,2021-11-06,CH,BW,1,1,2,ICIK21G
2021-10-30,2022-01-23,DH,CP,1,0,4,*
2021-10-30,2021-11-02,PH,TW,6,3,21,WGETA21
2021-10-30,2022-01-24,DH,TI,38,14,159,*
2021-10-30,2022-01-24,DH,RO,8,5,30,*
2021-10-30,2022-01-18,DH,GT,5,1,20,*
2021-10-30,2021-11-02,DH,TW,0,0,0,WFUNJ21
2021-10-30,2021-12-22,DH,BW,0,0,0,IDIL21M
2021-10-30,2021-11-13,DH,BW,3,3,6,IDIK21W
2021-10-30,2021-10-31,DH,CP,1,1,4,*
2021-10-30,2021-12-03,CH,TW,0,0,0,WABRE21
2021-10-30,2021-11-07,PH,TW,1,0,2,WSWST21
2021-10-30,2021-11-16,PH,TW,1,0,2,WSWST21
2021-10-30,2021-11-17,DH,TW,1,1,2,WACCU21
2021-10-30,2021-11-23,PH,TW,1,0,4,WFUNJ21
2021-10-30,2021-11-25,PH,RO,30,5,98,*
2021-10-30,2022-01-05,PH,RO,7,1,17,*
2021-10-30,2021-11-27,DH,TW,0,0,0,WINSG21
2021-10-30,2021-12-05,DH,RO,96,38,311,*
2021-10-30,2022-01-30,DH,TI,30,15,97,*
2021-10-30,2022-01-09,DH,BW,3,2,7,IDIA22E
2021-10-30,2021-11-22,DH,TW,2,0,5,WSWST21
2021-10-30,2021-11-17,DH,TW,1,1,4,WMICK21
2021-10-30,2022-01-21,DH,TW,0,0,0,WACCU22
2021-10-30,2021-11-19,CH,RO,89,36,298,*
2021-10-30,2021-11-10,CH,TI,224,104,711,*
2021-10-30,2022-01-23,CH,TD,86,56,310,*
2021-10-30,2021-11-20,CH,TW,1,1,4,WINSG21
2021-10-30,2021-12-15,CH,TW,19,2,60,WGETA21
2021-10-30,2021-11-07,CH,GR,5,5,15,GCJJ21A
2021-10-30,2022-01-16,DH,DO,3,1,9,*
2021-10-30,2021-10-31,PH,BW,0,0,0,ICIJ210
2021-10-30,2022-01-11,PH,BW,1,0,3,IDIA22E
2021-10-30,2021-11-05,PH,GR,14,1,30,GDCJ21B
2021-10-30,2021-11-28,PH,TW,15,9,26,WEXP21
2021-10-30,2021-11-29,PH,TW,8,2,26,WGETA21
2021-10-30,2021-12-12,DH,CP,0,0,0,*
2021-10-30,2021-12-27,DH,TW,1,0,2,WFUN21
2021-10-30,2022-01-29,DH,GR,12,0,20,GDAA22A
2021-10-30,2021-12-15,CH,TW,10,5,27,WDVC21
2021-10-30,2021-12-31,CH,TW,11,3,46,WGETA21
2021-10-30,2021-11-02,CH,TW,2,0,5,WAEIM21
2021-10-30,2021-11-28,CH,TW,7,7,32,WGETA21
2021-10-30,2022-01-30,CH,CP,1,1,3,*
2021-10-30,2021-11-30,CH,GR,2,2,4,GCCL21C
2021-10-30,2021-12-16,CH,GR,89,28,262,GCML21A
2021-10-30,2021-12-12,CH,GT,10,4,34,*
2021-10-30,2021-11-26,DH,TW,7,3,23,WDVC21
2021-10-30,2021-12-19,PH,TI,57,28,202,*
2021-10-30,2021-11-02,PH,BW,0,0,0,ICIJ21E
2021-10-30,2021-12-27,PH,GT,6,4,15,*
2021-10-30,2022-01-23,PH,TW,3,3,11,WGETA22
2021-10-30,2021-11-03,PH,CP,0,0,0,*
2021-10-30,2021-11-25,DH,TW,1,0,4,WMICK21
2021-10-30,2022-01-15,PH,RO,7,0,24,*
2021-10-30,2022-01-24,DH,TW,3,1,6,WGETA22
2021-10-30,2021-11-05,DH,TW,7,1,22,WGETA21
2021-10-30,2021-10-31,DH,BW,0,0,0,IDIJ21T
2021-10-30,2021-11-01,DH,BW,0,0,0,IDIJ21T
2021-10-30,2022-01-01,DH,TW,2,2,6,WINSG22
